id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2026631,WELCOME..................HOME,2453109,Sarah,,Hollywood,26.02998,-80.14141,Entire home/apt,175,3,47,2019-06-12,0.70,4,182
2028061,"Modern, quaint, fully renovated",10416582,Shelly,,Tamarac,26.2276,-80.26648,Private room,50,1,6,2019-03-31,0.09,1,57
2030753,Sophi Studio - Deluxe Private Apartment,8815506,Josh-Ken,,Wilton Manors,26.16079,-80.11885,Entire home/apt,109,2,35,2019-03-31,0.52,2,365
2034472,ANTIGUA - Nice & Quiet!!,10384873,Giuliana & Eric,,Fort Lauderdale,26.09889,-80.15126,Private room,60,30,18,2019-06-02,0.28,5,353
2043616,Best of Hallandle Beach Vacation,10479761,Barry,,Hallandale Beach,25.97748,-80.1224,Entire home/apt,77,60,3,2017-01-31,0.06,1,358
2045210,Quiet Suburban Ft. Lauderdale Home,3245006,Pamela,,Cooper City,26.04802,-80.30246,Entire home/apt,195,2,33,2019-03-19,0.49,1,102
2057228,Lovely Room in Weston Florida,10534063,Liliana,,Weston,26.11288,-80.36807,Private room,58,1,40,2019-03-24,0.60,1,328
2065724,Luxury Bedroom with Private Bath,791089,Conrad,,Plantation,26.11183,-80.26637,Private room,100,3,2,2018-03-26,0.12,4,364
2071609,APARTMENT 2 BEDROOM  IN FORT LAUDERDALE,10591425,Joana,,Fort Lauderdale,26.17837,-80.09627,Private room,200,4,31,2019-06-13,0.46,3,349
2072407,BEAUTIFUL BEACH ACROSS THE STREET,2001930,Dmitri,,Hallandale Beach,25.98554,-80.12103,Entire home/apt,139,45,3,2016-03-22,0.06,44,29
2108829,STUDIO ON THE BEACH OF FORT LAUDERDALE,10591425,Joana,,Fort Lauderdale,26.18015,-80.09637,Private room,100,4,42,2019-05-13,0.64,3,350
2150323,"Private room/Plantation, Florida -K",1748183,Wendy,,Plantation,26.1332,-80.23615,Private room,45,2,53,2019-06-11,0.79,4,327
2150477,"Bright, cozy room in private home-J",1748183,Wendy,,Plantation,26.13351,-80.23378,Private room,35,2,54,2019-02-19,0.81,4,286
2177017,Pompano Beach House with Pool & Spa,6272954,Erica,,Margate,26.25055,-80.22174,Entire home/apt,265,4,40,2019-06-14,0.73,1,277
2192523,"PENTHOUSE SUITE HOLLYWOOD BEACH,FL",461777,John,,Hollywood,26.00336,-80.11791,Entire home/apt,99,3,1,2018-09-09,0.10,1,2
2195826,Room available in W. Pembroke Pines,11065578,O. Josephine,,Pembroke Pines,25.99378,-80.35631,Private room,33,7,14,2019-03-31,0.23,1,79
2203089,Shopper Paradise 10 min from Sawgrass Mills Mall,1638270,Phelen,,Sunrise,26.17119,-80.28618,Private room,45,1,69,2019-07-09,1.06,1,328
2209568,Oceanfront Building: On the Beach! Enjoy...,11270841,Pablo,,Hollywood,25.98768,-80.11927,Entire home/apt,197,2,11,2019-05-13,0.20,1,312
2210837,Private Suite @ Resort Like Home,11210319,Anchalee,,Parkland,26.31309,-80.22417,Private room,89,1,48,2019-04-30,0.74,1,344
2225635,Brand new unit/Near Hard Rock Hwd.,11357539,Michael,,Hollywood,26.02002,-80.20218,Entire home/apt,105,5,11,2019-05-14,0.17,1,179
2236887,Fun studio steps from the beach,11420912,Nancy,,Hollywood,26.02643,-80.11645,Entire home/apt,75,3,140,2019-07-07,2.11,1,177
2254312,The  Little Inn with a Big ❤️,11512158,Sea Spray Inn,,Lauderdale By The Sea,26.18732,-80.09747,Entire home/apt,128,3,45,2019-07-07,1.23,1,117
2254548,FABULOUS 1450 SQ.FT. CONDO WITH LAKEVIEW,11513176,Deborah,,Lauderhill,26.16538,-80.23533,Entire home/apt,139,1,16,2019-01-26,0.25,1,365
2262485,Peaceful Studio  with Full Kitchen,11553282,Lorraine & Greg,,Pompano Beach,26.21094,-80.11977,Entire home/apt,66,1,369,2019-07-07,5.69,4,296
2286016,Private Studio #2 patio/garden,11679207,Jorge,,Hollywood,26.01656,-80.16073,Entire home/apt,75,30,5,2019-01-31,0.10,4,284
2302493,TURKS - Cozy !! Neat and simple,10384873,Giuliana & Eric,,Fort Lauderdale,26.09834,-80.15305,Private room,36,30,26,2018-07-29,0.40,5,282
2310615,Slice of paradise Private Heated Pool and Hot tub,510959,Gabriel,,Wilton Manors,26.15676,-80.14825,Entire home/apt,225,3,107,2019-06-30,1.63,1,315
2323501,"beautiful apartement sea view,",11867654,Marisa,,Hollywood,25.98913,-80.1173,Entire home/apt,130,4,31,2019-06-01,0.57,5,260
2331984,Spacious and Clean Townhouse Plantation/Ft. Laud,3484283,Nikki / Sammy,,Plantation,26.12811,-80.25826,Entire home/apt,177,5,2,2018-07-21,0.12,3,364
2362039,Furnished Room #2 share bathroom,10392690,Pochita,,Pembroke Pines,26.02662,-80.23809,Private room,50,3,10,2016-03-26,0.16,4,358
2379359,1 BLOCK FROM THE BEACH 1/1 FIVE STAR QUALITY,12154543,Shiela,,Fort Lauderdale,26.13854,-80.10828,Entire home/apt,119,3,73,2019-07-09,1.38,2,307
2392938,Curacao Cottage at Island Time,173353,"Tiffany, Jeremiah And Forest",,Hollywood,26.02718,-80.14044,Entire home/apt,60,7,23,2019-05-30,0.39,4,163
2409193,Ocean View 2 BR/2 BA,12314273,Polina,,Hollywood,25.994,-80.11688,Entire home/apt,150,21,0,,,1,314
2410896,Vista a la ciudad y al mar,8790381,Natalia,,Hollywood,25.98975,-80.11854,Entire home/apt,225,4,24,2019-04-07,0.44,15,286
2452611,"Ocean or IntraCoastal, why not BOTH? - Villa W",12540540,Tom,,Hillsboro Beach,26.30278,-80.07947,Entire home/apt,223,5,15,2019-06-08,0.55,5,234
2483792,"Beautiful, modern and spacious 2 bedroom condo",6946087,Anita,,Deerfield Beach,26.30348,-80.09678,Entire home/apt,120,30,15,2019-06-26,0.26,1,146
2496310,BEACH CLUB ON THE BEACH 5-STAR APT,2001930,Dmitri,,Hallandale Beach,25.98542,-80.11992,Entire home/apt,225,20,0,,,44,365
2500771,"Cozy Villa, Pool, Walk to Beach Fort Lauderdale",12705227,Bianca,,Fort Lauderdale,26.16192,-80.10211,Entire home/apt,249,2,44,2019-06-15,0.92,2,352
2501510,"Private Cabin, 5 minutes to beach/ Unique Property",10477721,Joanne And Louis,,Pompano Beach,26.23896,-80.11834,Entire home/apt,125,5,10,2019-06-07,0.18,1,348
2502559,"Topfloor views,modern,beach,pool!",12808502,Janick,,Dania Beach,26.04651,-80.1395,Private room,149,1,0,,,1,365
2507315,Stunning view in Fort Lauderdale,10591425,Joana,,Fort Lauderdale,26.17824,-80.09774,Private room,120,2,47,2019-04-28,0.86,3,359
2509161,STUDIO APT 3 Blocks to BEACH w/POOL,899093,Sharone,,Hallandale Beach,25.98582,-80.12661,Entire home/apt,60,5,109,2019-06-25,1.69,6,173
2532183,Breathtaking Beach View - LIME-T09,5609323,Florida,,Hollywood,25.98968,-80.11724,Entire home/apt,165,3,18,2017-08-26,0.29,16,194
2540473,2080 LUXURY 3/2 OCEAN FRONT CONDO,2001930,Dmitri,,Hallandale Beach,25.9765,-80.12075,Entire home/apt,395,14,2,2014-04-24,0.03,44,365
2553035,Pool house+close to beach+WiFi+BBQ,3426390,Giovanna,,Hollywood,26.01605,-80.14702,Entire home/apt,150,4,16,2019-06-04,0.25,2,172
2553995,CHAPPY WATERFRONT RESORT HOUSE,13077136,James,,Pompano Beach,26.20995,-80.1268,Entire home/apt,299,3,4,2019-03-01,0.27,2,357
2585581,THIS IS YOUR SANCTUARY/ HEATED POOL,4087252,Arian,,Southwest Ranches,26.04032,-80.3955,Entire home/apt,300,2,72,2019-06-23,1.13,1,341
2586608,White Sandy Beach & Superb location,11068214,Ronald,,Hollywood,25.98937,-80.11742,Entire home/apt,220,5,34,2019-06-19,0.56,5,292
2600442,"Big 1 Bedroom Apt , Pool & Parking 2 mile to beach",899093,Sharone,,Hallandale Beach,25.99562,-80.13638,Entire home/apt,75,10,17,2019-06-30,0.29,6,180
2601484,"Homey, Relaxing & Private Room",13127060,Eli,,Lauderhill,26.18014,-80.236,Private room,45,3,27,2016-03-30,0.47,1,362
2613128,One Bed Apt  Lauderdale by the sea!,3726790,Frank,,Lauderdale By The Sea,26.18763,-80.09877,Entire home/apt,165,3,26,2018-04-21,0.47,1,336
2615921,Historic Beach Estate  Aug-Sept specials,13397314,Richard,,Hollywood,26.01285,-80.12824,Entire home/apt,990,3,11,2019-05-14,0.23,1,256
2618994,"Amazing  Ocean view, cozy 1/1 Apt. Sept. to Dec.",8052222,Saida & Stan,,Lauderdale By The Sea,26.20891,-80.09393,Entire home/apt,85,60,4,2016-11-25,0.07,1,183
2661579,1 Bedroom very nice Peaceful,11679207,Jorge,,Hollywood,26.01787,-80.15957,Entire home/apt,85,30,2,2018-05-24,0.04,4,305
2700947,Villa Oleander - walk to the beach! Quiet & Cozy!,9443719,Ida Annika,,Lauderdale By The Sea,26.21864,-80.09542,Entire home/apt,1500,7,0,,,19,89
2710399,OCEAN FRONT CONDO 2/2 sleep 6,11864367,Adriana,,Hollywood,25.98771,-80.11788,Entire home/apt,169,5,14,2019-04-19,0.38,2,239
2723385,"2/2  Beautiful apartment, Peaceful",11679207,Jorge,,Hollywood,26.01657,-80.16041,Entire home/apt,110,30,6,2018-05-21,0.11,4,295
2752209,3/2 Waterfront Pool Home w/Hot Tub,14078566,Karlee,,Pompano Beach,26.22947,-80.1102,Entire home/apt,295,3,5,2018-01-12,0.08,1,363
2756947,2 bed 2 bath Pembroke Pines FL,479339,Grace,,Pembroke Pines,25.99456,-80.31341,Entire home/apt,100,30,12,2019-05-25,0.22,1,363
2790836,Fantastic 1 br apt in heart of FTL,14132192,Zane,,Fort Lauderdale,26.17653,-80.09777,Entire home/apt,95,3,11,2018-12-30,0.18,1,270
2824039,One mile from Beach! 1BR/1BA & Cozy,394991,Chris,,Fort Lauderdale,26.13543,-80.12755,Entire home/apt,74,3,239,2019-07-05,3.84,6,196
2835432,Spacious Room with pool access,2653052,Debbie,,Coral Springs,26.23476,-80.27604,Private room,55,1,13,2016-02-02,0.24,2,255
2842045,3BR/2BA Solar Heat Pool near Beach,265809,Matt,,Fort Lauderdale,26.1374,-80.13076,Entire home/apt,195,2,89,2019-06-22,1.54,3,331
2845520,COTTAGE/POOL/1 BDRM FULL BATH-QUIET/PRIVATE,14552214,Allen,,Fort Lauderdale,26.13228,-80.13965,Entire home/apt,89,28,57,2019-04-12,0.90,2,0
2860842,Solar Heated Pool!  Modern 2BR w/ Sleeper Sofa!,14501987,Andy,,Oakland Park,26.17213,-80.12209,Entire home/apt,206,3,15,2019-05-14,0.24,17,322
2886372,Very nice and safe complex!,14751091,Philip,,Deerfield Beach,26.32053,-80.14706,Entire home/apt,92,21,10,2019-04-29,0.18,3,83
2935870,SPECTACULAR 2B DIREC BEACH ACCESS,6554158,Marcelo,,Hollywood,25.9868,-80.11954,Entire home/apt,220,5,11,2019-05-14,0.20,2,286
2942878,STUDIO W/POOL 3 BLOCKS TO BEACH,899093,Sharone,,Hallandale Beach,25.98557,-80.12865,Entire home/apt,60,5,84,2019-06-19,1.34,6,166
2943633,1 bed room at the Beach Resort,5611017,Sergio,,Hollywood,25.98781,-80.11925,Entire home/apt,80,2,45,2019-07-02,0.79,16,54
2976800,Floridagetaway321,15183173,Robert,,Oakland Park,26.17384,-80.15005,Entire home/apt,145,3,3,2019-04-15,0.13,1,204
2978245,Hollywood Beach 2 Bed Apartment,12518363,Aziz,,Hollywood,25.99893,-80.11931,Entire home/apt,97,25,8,2019-04-08,0.16,1,245
2986546,Excelente Depto. con vista al canal,15228939,Mariel,,Hollywood,25.9879,-80.11886,Entire home/apt,130,7,13,2016-01-05,0.21,2,103
3005469,Zen room/private bath,2966067,Nicole,,Tamarac,26.20059,-80.22919,Private room,45,2,4,2014-09-06,0.06,1,365
3012173,Gorgeous House (Garden Room),567914,Jeffrey,,Fort Lauderdale,26.14402,-80.15041,Private room,45,1,482,2019-07-03,7.73,2,319
3014355,BEAUTIFUL CONDO ON THE BEACH!,15362033,Ana,,Hollywood,25.98693,-80.12001,Entire home/apt,150,5,12,2018-12-26,0.25,11,91
3040641,Sailor's Return- Waterfront Retreat,15482798,Anthony,,Fort Lauderdale,26.09921,-80.17067,Entire home/apt,225,3,44,2019-05-14,0.71,2,174
3052397,Guest bedroom in Wilton Manor,1501749,Dan,,Oakland Park,26.1665,-80.14765,Private room,65,2,45,2019-07-07,0.79,1,75
3069449,OCEANFRONT 2/2 ON THE BEACH 8TH FLOOR,2001930,Dmitri,,Hollywood,25.98681,-80.11967,Entire home/apt,165,5,2,2019-03-16,0.07,44,285
3089271,Excelente depto. frente al mar,15228939,Mariel,,Hollywood,25.98862,-80.11919,Entire home/apt,140,4,31,2019-04-27,0.51,2,336
3094016,Tropical Oasis #2 ~ Min to Beach~Walk to Las Olas,15735415,Joe,,Fort Lauderdale,26.12908,-80.12682,Entire home/apt,119,1,86,2019-05-17,1.39,3,226
3113463,Nice private room / Waterfront home,15820838,Eloizio,,Pompano Beach,26.20809,-80.12956,Private room,45,4,42,2019-06-23,0.86,1,317
3132163,Located in the QClub Ft Lauderdale Bch Rsrt(2110),5397550,Andrew,,Fort Lauderdale,26.12851,-80.10345,Entire home/apt,150,1,13,2019-06-10,0.23,7,327
3133721,"Guestroom Close to  Beach, Restaurants & Shopping",15582405,Randy,,Fort Lauderdale,26.15267,-80.11974,Private room,85,1,0,,,1,89
3147997,Gorgeous House (Florida Room),567914,Jeffrey,,Fort Lauderdale,26.14388,-80.1502,Private room,50,1,315,2019-06-23,5.09,2,180
3166711,SPECTACULAR 1B DIRECT BEACH ACCESS,6554158,Marcelo,,Hollywood,25.98685,-80.1191,Entire home/apt,150,4,11,2019-03-04,0.20,2,311
3168137,Direct Oceanfront 1/1.5 on Hollywood beach,16069475,Monica,,Hallandale Beach,25.98652,-80.11786,Entire home/apt,85,5,19,2019-07-07,0.47,4,72
3174078,2080 PENTHOUSE 2/2 OCEAN FRONT ,2001930,Dmitri,,Hallandale Beach,25.97786,-80.12032,Entire home/apt,299,14,0,,,44,316
3182818,Condo near Fort Lauderdale Beach,16137389,Matthew,,Fort Lauderdale,26.13751,-80.10609,Entire home/apt,138,3,15,2018-03-16,0.33,5,205
3213453,Aqua One Bedroom King Suite + Sofabed,14324932,North Beach Village,,Fort Lauderdale,26.12996,-80.10476,Private room,229,1,30,2019-03-31,0.54,4,354
3213707,Tranquilo One Bedroom King Suite + Sofa Bed,14324932,North Beach Village,,Fort Lauderdale,26.13455,-80.10698,Private room,149,1,11,2019-04-01,0.36,4,354
3218564,Casino Lodging “Country Acres”,16295826,Barbara,,Parkland,26.29435,-80.22115,Entire home/apt,110,1,53,2019-06-19,0.92,2,236
3219010,Unique Florida Outdoor Events,16295826,Barbara,,Coral Springs,26.29206,-80.22437,Entire home/apt,5000,1,0,,,2,169
3257633,Comfy private bedroom in home-M,1748183,Wendy,,Plantation,26.1335,-80.23404,Private room,35,2,25,2019-04-15,0.41,4,352
3348802,Lg1 Bdrm Solar Heat Pool Near Beach,265809,Matt,,Fort Lauderdale,26.13939,-80.13063,Entire home/apt,122,2,29,2019-05-28,0.48,3,343
3350504,2BR/1BA Solar Heat Pool near Beach,265809,Matt,,Fort Lauderdale,26.13952,-80.12916,Entire home/apt,147,2,31,2019-07-12,0.56,3,338
3410222,Eco friendly Paradise near Airport/Port/Beaches!,17044377,James,,Dania Beach,26.06644,-80.19701,Private room,75,1,43,2019-05-13,3.72,3,79
3410784,Beautiful 2 bed condo by the ocean,14055439,Maria,,Lauderdale By The Sea,26.21318,-80.09282,Entire home/apt,150,90,1,2015-04-01,0.02,1,365
3441997,Great Florida Vacation,2402257,Varvara,,Deerfield Beach,26.31435,-80.09704,Entire home/apt,120,5,67,2019-06-25,1.20,1,196
3442163,Plantation Paradise,1792809,Carol,,Plantation,26.11727,-80.27961,Entire home/apt,350,3,5,2018-11-25,0.10,1,326
3448023,Hollywood Beach Cottage,10761771,Lainie,,Hollywood,25.99742,-80.14127,Entire home/apt,52,10,27,2019-06-24,0.61,2,241
3463038,Comfort & elegance in prime area,12877826,Maria,,Fort Lauderdale,26.17247,-80.11601,Entire home/apt,320,10,3,2018-01-01,0.06,1,133
3495878,Located in the QClub Ft Lauderdale Bch Rsrt (1911),5397550,Andrew,,Fort Lauderdale,26.13051,-80.1041,Entire home/apt,150,1,35,2019-06-26,0.61,7,317
3499795,Lovely apartment in first row with full amenities!,8033828,Maria,,Hollywood,25.99759,-80.11775,Entire home/apt,99,90,0,,,1,365
3521359,Garden Home 2/2 Davie/Fort Laud FL,17731960,James,,Davie,26.06062,-80.23479,Entire home/apt,150,2,5,2016-08-07,0.08,1,363
3528081,The Royal Palm Villa - Waterfront,17762583,Lennart,,Fort Lauderdale,26.1235,-80.11754,Entire home/apt,450,3,27,2019-06-10,0.52,1,247
3530463,LAKE-VIEW with PRIVATE POOL VACATION HOME,17773902,Beatriz,,Davie,26.07196,-80.26041,Entire home/apt,245,3,57,2019-07-06,1.00,1,169
3531268,Stately Van Buren 3/2.5 for10 Guests Heated Pool,17469794,Valerie,,Hollywood,26.01029,-80.13207,Entire home/apt,425,5,23,2019-06-15,0.41,54,302
3540235,Beachside Condo 3/2 1/2 block to Beach & Pool,17469794,Valerie,,Hollywood,26.01011,-80.11744,Entire home/apt,380,5,7,2019-05-18,0.26,54,212
3540453,"OCEANSIDE CONDO 1/1 FOR 4,  POOL, BEACH 1/2 BLOCK",17469794,Valerie,,Hollywood,26.01178,-80.11569,Entire home/apt,207,5,24,2019-07-06,0.43,54,287
3553435,Private Master w/bath (and pool),11553282,Lorraine & Greg,,Pompano Beach,26.2113,-80.11822,Private room,44,1,404,2019-07-07,6.76,4,284
3568275,OCEANFRONT 1/1.5 BDR ON THE BEACH 3 FLOOR,2001930,Dmitri,,Hallandale Beach,25.98623,-80.11791,Entire home/apt,119,5,2,2018-12-10,0.05,44,174
3568825,"5-STAR LODGING AT BARGAIN PRICES, MINUTES TO BEACH",13349874,Mark,,Fort Lauderdale,26.16475,-80.11977,Entire home/apt,300,2,51,2019-04-11,0.89,1,0
3571762,HOLLYWOOD BEACH RESORT STUDIO OCEAN,17986301,Julie,,Hollywood,26.01118,-80.11745,Private room,69,1,121,2019-07-06,2.04,1,291
3664537,Studio in a Great Location,8912516,Thomas,,Fort Lauderdale,26.13994,-80.12541,Entire home/apt,125,1,18,2019-05-06,0.36,2,229
3718508,Beautiful Hollywood Beach home!,18987173,Erica,,Hollywood,26.01369,-80.12368,Entire home/apt,288,4,20,2019-06-28,2.08,1,170
3719357,Cute floridian house close to Port and beaches,18673328,Simon And Morgane,,Fort Lauderdale,26.10507,-80.14972,Entire home/apt,150,6,31,2019-05-11,0.52,1,319
3783363,"Great Home, On Awarded Gold Course",19414765,Lynn,,Deerfield Beach,26.32351,-80.14644,Entire home/apt,90,90,6,2016-07-23,0.11,6,0
3783397,The Racquet Club in Deer Creek,19414765,Lynn,,Deerfield Beach,26.31816,-80.14318,Entire home/apt,74,5,25,2019-07-05,0.75,6,197
3783599,Sunny Place at Deerfield Beach,2350629,Franco & Daisy,,Deerfield Beach,26.31723,-80.10074,Private room,40,1,23,2019-06-28,2.73,1,83
3827396,Penthouse on the Ocean / Apartamento en la playa,19693539,Jonathan,,Hollywood,25.98839,-80.1186,Entire home/apt,90,4,114,2019-06-10,1.92,2,137
3851474,Great condo in Hallandale Beach,19196941,Teofilo,,Hollywood,25.98791,-80.11904,Entire home/apt,170,6,2,2019-05-15,0.32,1,182
3857432,Piso 10 - Deliciosa vista al mar,8790381,Natalia,,Hollywood,25.98928,-80.11865,Entire home/apt,155,5,11,2017-07-05,0.21,15,305
3869602,Charming 2 Bedroom Condo on Beach! ,19982919,Trena,,Lauderdale By The Sea,26.21139,-80.09345,Entire home/apt,128,90,0,,,1,273
3907850,Near the Beach.,20241048,Rose,,Pompano Beach,26.22089,-80.11962,Private room,130,3,0,,,1,365
3938247,Hollywood Beach Coral House 1/1 Apt,6509464,Rich,,Hollywood,26.0178,-80.11688,Private room,90,3,13,2019-03-20,0.23,5,364
3951236,lovely condo with view on canals,20479149,Nicole,,Hallandale Beach,25.98082,-80.1263,Entire home/apt,93,4,86,2019-06-20,1.70,1,245
3957753,Beautifully clean and remodeled 1 block to beach!,20512179,Stefanie Deerfield Beach Vacations,,Deerfield Beach,26.30661,-80.07761,Entire home/apt,109,3,17,2019-05-30,0.31,9,180
3993889,Charming Studio - Waterfront Property !,20703633,Ronira,,Pompano Beach,26.24092,-80.09008,Entire home/apt,80,5,16,2019-06-11,0.28,1,280
3994087,1 separate bedroom for 2 people,20702907,Kate,,Lauderhill,26.13708,-80.22353,Private room,150,3,8,2017-02-22,0.16,2,364
3994165,"Small separate bedroom, wifi, pool",20702907,Kate,,Plantation,26.13635,-80.22173,Private room,330,3,38,2016-12-15,0.65,2,365
4010331,4Palms Guestroom in private  home,20793680,James,,Dania Beach,26.05441,-80.14241,Private room,54,1,76,2019-03-19,1.35,2,361
4011345,Great location in paradise 2 /1,8912516,Thomas,,Fort Lauderdale,26.14005,-80.12624,Entire home/apt,200,3,11,2019-05-25,0.23,2,250
4020991,+Pool+ Townhouse 2Bed 1.5Bath East Lauderdale :],840481,Pat & Michelle,,Fort Lauderdale,26.11059,-80.14587,Entire home/apt,99,3,134,2019-07-01,2.28,4,233
4043568,"Urban Luxury at Boardwalk & Beach, terrace & pool",9927271,Suzanne,,Hollywood,26.00972,-80.11699,Entire home/apt,140,3,5,2019-05-29,0.11,1,274
4047441,OCEANFRONT 1/1.5  ON THE BEACH 15FL,2001930,Dmitri,,Hollywood,25.98785,-80.11883,Entire home/apt,139,5,0,,,44,306
4048807,"studio apartment in house w/pool,",18474412,Mike,,Dania Beach,26.05529,-80.14025,Entire home/apt,33,30,123,2019-06-15,2.16,1,343
4060598,Luxury Studio  with pool private entrance .,21061505,Sandra,,Fort Lauderdale,26.0982,-80.14829,Private room,62,30,23,2018-12-15,0.44,1,324
4061572,Historic Banana Bungalow Downtown,21067764,Shauna,,Fort Lauderdale,26.11619,-80.15456,Entire home/apt,105,2,52,2019-07-06,0.90,1,336
4066268,"OCEANVIEW CONDO, 1/1 for 4, LARGE PATIO",17469794,Valerie,,Hollywood,26.03166,-80.11456,Entire home/apt,220,5,11,2019-05-11,0.19,54,313
4081230,Large 5 BR/3 BA- Private Pool - Minutes to Beach!,3509060,Patrick,,Fort Lauderdale,26.13933,-80.13138,Entire home/apt,329,4,60,2019-05-28,1.03,1,194
4084768,Home away from Home,11068214,Ronald,,Hollywood,25.98762,-80.11921,Entire home/apt,220,7,28,2019-05-21,0.53,5,238
4097680,"Gorgeous 1 Bedroom, Like New !!",12878437,Vicky,,Hollywood,25.98677,-80.11904,Entire home/apt,140,3,8,2019-03-21,0.19,8,171
4097752,"amazing, recently renovated!!",12878437,Vicky,,Hollywood,25.98695,-80.11958,Entire home/apt,240,3,8,2019-03-26,0.20,8,213
4104891,4 - Beach Bungalow w/ Free Parking,9946914,Nick,,Hollywood,26.02391,-80.11504,Entire home/apt,80,3,62,2019-06-27,1.09,4,360
4111951,Awesome Private Room with pool and park view,21319130,Nathali,,Miramar,25.97509,-80.21625,Private room,50,1,0,,,1,176
4196307,GORGEOUS OCEANFRONT PENTHOUSE,21769485,Luis,,Hollywood,26.01564,-80.11601,Entire home/apt,115,90,0,,,1,173
4196774,GORGEOUS OCEANFRONT PENTHOUSE,21771375,Luis,,Hollywood,26.0151,-80.11629,Entire home/apt,118,60,2,2015-01-31,0.03,1,358
4255143,BEACH FRONT  1/1 APARTMENT!,10392619,Moises,,Hollywood,25.99055,-80.11725,Entire home/apt,199,7,1,2015-01-01,0.02,2,363
4258380,"Across the beach, golf.  Pompano beach",22100178,Annic,,Pompano Beach,26.24873,-80.08776,Entire home/apt,50,2,9,2019-06-22,0.25,1,128
4261711,Eco-Chic Home Fort Lauderdale FL,3643163,Rebekah,,Fort Lauderdale,26.1191,-80.15236,Entire home/apt,98,2,34,2016-04-08,0.61,1,365
4267493,"Luxury Townhouse, Steps To Ocean",8114732,David,,Lauderdale By The Sea,26.19345,-80.09697,Entire home/apt,700,5,9,2016-03-24,0.16,1,365
4283746,One Bedroom beach home Hollywood,22238827,Veronika,,Hollywood,26.02306,-80.1155,Private room,220,1,1,2018-03-11,0.06,6,353
4284986,Superior Standard Room,22238827,Veronika,,Hollywood,26.02215,-80.11744,Private room,85,1,47,2019-06-16,2.03,6,333
